"Source","WHO_REGION","Region","Country","ISO3","ISO2","ADMIN1_NAME","ADMIN1_CODE","ADMIN2_NAME","ADMIN2_CODE","IU_NAME","IU_ID","Location","SiteID","Longitude","Latitude","Georeliability","Location_type","Survey_type","Year","Age_start","Age_end","HK_examined","HK_positive","HK_prevalence","HK_Perc_HighInfection","HK_Perc_ModerateInfection","Asc_examined","Asc_positive","Asc_prevalence","Asc_Perc_HighInfection","Asc_Perc_ModerateInfection","TT_examined","TT_positive","TT_prevalence","TT_Perc_HighInfection","TT_Perc_ModerateInfection","STH_examined","STH_positive","STH_prevalence","Cum_Prevalence","Quality","Dups","SN","endnote_id","Composite_IU_ID"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1941","Addis Ababa",null,"Addis Ababa","3119","School in Assosa",null,"38.700001","9.0333299999999994","4","","","2005","7","17","68.0","0.0","0.0",null,null,"68.0","31","0.45588235300000002",null,null,"68.0","12.0","0.17647058800000001",null,null,"0","0","0.0","0.52066331499999996","2","2","31453","ETH0040","AETH0194103119"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","W. Harerge",null,"W. Harerge","3189","School in Ataye",null,"40.509999999999998","8.8100000000000005","4","","","2005","7","17","45.0","4.0","8.8888888999999999E-2",null,null,"45.0","12","0.26666666700000002",null,null,"45.0","0.0","0.0",null,null,"0","0","0.0","0.31306778499999999","2","2","31409","ETH0040","AETH0194803189"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","Eastern Tigray",null,"Eastern Tigray","3145","School in Awash",null,"39.460799999999999","14.276899999999999","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","5","0.10000000000000001",null,null,"50.0","4.0","8.0000000000000002E-2",null,null,"0","0","0.0","0.162264151","2","2","31401","ETH0040","AETH0195103145"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Tigray","1951","Nw Tigray","3176","Tahtay Koraro","19319","School in Awassa","52505","38.484402699999997","7.0803218000000001","1","","","2005",null,null,"50.0","0.0","0.0",null,null,"50.0","2","4.0000000000000001E-2",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,null,null,"0.0","9.2075472000000005E-2","2","2","5330","","AETH0195119319"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","E. Harerge",null,"E. Harerge","3143","School in Awassa",null,"41.633299999999998","9.1166699999999992","4","","","2005","7","17","47.0","0.0","0.0",null,null,"47.0","3","6.3829786999999999E-2",null,null,"47.0","1.0","2.1276595999999998E-2",null,null,"0","0","0.0","0.079007832","2","2","31379","ETH0040","AETH0194803143"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","North West Tigray",null,"North West Tigray","3176","School in Awassa",null,"38.290798000000002","14.048299999999999","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","2","4.0000000000000001E-2",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,"0","0","0.0","9.2075472000000005E-2","2","2","31443","ETH0040","AETH0195103176"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Wolayita",null,"Wolayita","3195","School in Bahir Dar",null,"37.75","6.9000000000000004","4","","","2005","7","17","50.0","15.0","0.29999999999999999",null,null,"50.0","5","0.10000000000000001",null,null,"50.0","1.0","0.02",null,null,"0","0","0.0","0.36094339600000003","2","2","31468","ETH0040","AETH0195003195"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","E. Harerge",null,"E. Harerge","3143","School in Bahir Dar",null,"42.060000000000002","9.0999999999999996","4","","","2005","7","17","50.0","10.0","0.20000000000000001",null,null,"50.0","17","0.34000000000000002",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,"0","0","0.0","0.475169811","2","2","31481","ETH0040","AETH0194803143"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","E. Harerge","3143","Fedis","18850","School in Bahir Dar","52303","37.414360600000002","11.5820144","1","","","2005",null,null,"50.0","10.0","0.20000000000000001",null,null,"50.0","17","0.34000000000000002",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,null,null,"0.0","0.475169811","2","2","5150","","AETH0194818850"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Snnp","1950","Gurage","3152","Sodo Zuria","19242","School in Bahir Dar","52484","37.361353299999998","11.5742086","1","","","2005",null,null,"50.0","15.0","0.29999999999999999",null,null,"50.0","5","0.10000000000000001",null,null,"50.0","1.0","0.02",null,null,null,null,"0.0","0.36094339600000003","2","2","5306","","AETH0195019242"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Dir Dawa","1945","Dire Dawa","3141","Dire Dawa","18707","School in Bako Tibe",null,"41.866698999999997","9.5833300000000001","3","","","2005","7","17","66.0","0.0","0.0",null,null,"66.0","5","7.5757575999999993E-2",null,null,"66.0","1.0","1.5151515000000001E-2",null,null,"0","0","0.0","8.4680423000000005E-2","2","2","31437","ETH0040","AETH0194518707"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","West Gurage",null,"West Gurage","22002","School in Bambasi",null,"37.783299999999997","8.2833299999999994","4","","","2005","7","17","49.0","0.0","0.0",null,null,"49.0","4","8.1632652999999999E-2",null,null,"49.0","2.0","4.0816326999999999E-2",null,null,"0","0","0.0","0.112374561","2","2","31424","ETH0040","AETH0195022002"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","S. Wello","3180","Borena / Debresina","18629","School in Bati",null,"37.383301000000003","5.0666700000000002","4","","","2005","7","17","49.0","1.0","0.020408163",null,null,"49.0","3","6.1224489999999999E-2",null,null,"49.0","0.0","0.0",null,null,"0","0","0.0","7.5833182999999998E-2","2","2","31460","ETH0040","AETH0194318629"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Borena","3135","Teltale","19017","School in Bati","52511","42.044159399999998","9.4201704999999993","1","","","2005",null,null,"49.0","1.0","0.020408163",null,null,"49.0","3","6.1224489999999999E-2",null,null,"49.0","0.0","0.0",null,null,null,null,"0.0","7.5833182999999998E-2","2","2","5235","","AETH0194819017"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Dir Dawa","1945","Dire Dawa","3141","Dire Dawa","18707","School in Bedeno",null,"41.8566146","9.5815123","1","","","2005","7","17","44.0","0.0","0.0",null,null,"44.0","1","2.2727272999999999E-2",null,null,"44.0","1.0","2.2727272999999999E-2",null,null,"0","0","0.0","4.2394355000000002E-2","2","2","31412","ETH0040","AETH0194518707"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Snnp","1950","Hadiya","3153","Limu (SNNP)","19216","School in Bonga","52422","36.246812800000001","7.2671900999999997","1","","","2005",null,null,"44.0","1.0","2.2727272999999999E-2",null,null,"44.0","10","0.22727272700000001",null,null,"44.0","0.0","0.0",null,null,null,null,"0.0","0.230976142","2","2","5293","","AETH0195019216"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Hadiya",null,"Hadiya","3153","School in Bonga",null,"37.883299999999998","7.5833300000000001","4","","","2005","7","17","44.0","1.0","2.2727272999999999E-2",null,null,"44.0","10","0.22727272700000001",null,null,"44.0","0.0","0.0",null,null,"0","0","0.0","0.230976142","2","2","31467","ETH0040","AETH0195003153"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1941","Addis Ababa",null,"Addis Ababa","3119","School in Bonkie",null,"38.700001","9.0333299999999994","4","","","2005","7","17","68.0","1.0","0.014705882",null,null,"68.0","22","0.32352941200000002",null,null,"68.0","12.0","0.17647058800000001",null,null,"0","0","0.0","0.42556521200000003","2","2","31423","ETH0040","AETH0194103119"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Dir Dawa","1945","Dire Dawa","3141","Dire Dawa","18707","School in Bore",null,"41.850141999999998","9.6008747000000003","1","","","2005","7","17","68.0","0.0","0.0",null,null,"68.0","0","0.0",null,null,"68.0","2.0","2.9411764999999999E-2",null,null,"0","0","0.0","2.9411764999999999E-2","2","2","31433","ETH0040","AETH0194518707"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Dir Dawa","1945","Dire Dawa","3141","Dire Dawa","18707","School in Butajira",null,"41.866698999999997","9.5833300000000001","3","","","2005","7","17","66.0","0.0","0.0",null,null,"66.0","1","1.5151515000000001E-2",null,null,"66.0","2.0","3.0303030000000002E-2",null,null,"0","0","0.0","4.2448499000000001E-2","2","2","31466","ETH0040","AETH0194518707"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"Awi",null,"Awi","3126","School in Chagne",null,"36.833300000000001","11.2667","4","","","2005","7","17","50.0","1.0","0.02",null,null,"50.0","31","0.62",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.59207547199999999","2","2","31463","ETH0040","AETH   NA03126"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","Guji",null,"Guji","3151","School in Dabat",null,"39.583300000000001","5.3166700000000002","4","","","2005","7","17","43.0","0.0","0.0",null,null,"43.0","1","0.023255814",null,null,"43.0","0.0","0.0",null,null,"0","0","0.0","0.023255814","2","2","31347","ETH0040","AETH0194803151"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","West Arsi",null,"West Arsi","3689","School in Dangila",null,"39.183300000000003","6.9833299999999996","4","","","2005","7","17","50.0","6.0","0.12",null,null,"50.0","6","0.12",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.212830189","2","2","31449","ETH0040","AETH0194803689"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Dir Dawa","1945","Dire Dawa","3141","Dire Dawa","18707","School in Darro Lebu",null,"41.850141999999998","9.6008747000000003","1","","","2005","7","17","68.0","0.0","0.0",null,null,"68.0","1","0.014705882",null,null,"68.0","1.0","0.014705882",null,null,"0","0","0.0","2.7542925999999999E-2","2","2","31377","ETH0040","AETH0194518707"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","E. Shewa",null,"E. Shewa","3144","School in Debrebrihan",null,"39.2667","8.5500000000000007","4","","","2005","7","17","49.0","0.0","0.0",null,null,"49.0","0","0.0",null,null,"49.0","0.0","0.0",null,null,"0","0","0.0","0.0","2","2","31375","ETH0040","AETH0194803144"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","E. Shewa","3144","Adama Town","18746","School in Debrebrihan","52143","39.521361800000001","9.6568422999999992","2","","","2005",null,null,"49.0","0.0","0.0",null,null,"49.0","0","0.0",null,null,"49.0","0.0","0.0",null,null,null,null,"0.0","0.0","2","2","5099","","AETH0194818746"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1946","Agnua Ii",null,"Agnua Ii","3127","School in Debretabor",null,"34.583300000000001","8.25","4","","","2005","7","17","66.0","9.0","0.13636363600000001",null,null,"66.0","24","0.36363636399999999",null,null,"66.0","18.0","0.27272727299999999",null,null,"0","0","0.0","0.56632125099999997","2","2","31438","ETH0040","AETH0194603127"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","N. Shoa",null,"N. Shoa","26086","School in Dembacha",null,"39.933300000000003","10.35","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","17","0.34000000000000002",null,null,"50.0","1.0","0.02",null,null,"0","0","0.0","0.33320754699999999","2","2","31439","ETH0040","AETH0194326086"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1947","Harare",null,"Harare","3154","School in Dessie",null,"42.116698999999997","9.3166700000000002","4","","","2005","7","17","48.0","0.0","0.0",null,null,"48.0","2","4.1666666999999998E-2",null,null,"48.0","0.0","0.0",null,null,"0","0","0.0","4.1666666999999998E-2","2","2","31441","ETH0040","AETH0194703154"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Sidama",null,"Sidama","3184","School in Dibati",null,"38.416699999999999","6.75","4","","","2005","7","17","49.0","0.0","0.0",null,null,"49.0","25","0.510204082",null,null,"49.0","0.0","0.0",null,null,"0","0","0.0","0.510204082","2","2","31351","ETH0040","AETH0195003184"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","Eastern Tigray",null,"Eastern Tigray","3145","School in Dinsho",null,"39.460799999999999","14.276899999999999","4","","","2005","7","17","50.0","1.0","0.02",null,null,"50.0","12","0.23999999999999999",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,"0","0","0.0","0.28291320800000003","2","2","31370","ETH0040","AETH0195103145"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","Guji",null,"Guji","3151","School in Dire Dawa",null,"39.583300000000001","5.3166700000000002","4","","","2005","7","17","100.0","16.0","0.16",null,null,"100.0","41","0.40999999999999998",null,null,"100.0","22.0","0.22",null,null,"0","0","0.0","0.57870943399999997","2","4","31416","ETH0040","AETH0194803151"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Gasotouboua Gofa",null,"Gasotouboua Gofa","3148","School in Dire Dawa",null,"37.099997999999999","6.0599999999999996","4","","","2005","7","17","50.0","4.0","8.0000000000000002E-2",null,null,"50.0","39","0.78000000000000003",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,"0","0","0.0","0.763909434","2","2","31446","ETH0040","AETH0195003148"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Gedio",null,"Gedio","3149","School in Dire Dawa",null,"38.2667","6.3166700000000002","4","","","2005","7","17","50.0","3.0","5.9999999999999998E-2",null,null,"50.0","29","0.57999999999999996",null,null,"50.0","9.0","0.17999999999999999",null,null,"0","0","0.0","0.63798490600000002","2","2","31485","ETH0040","AETH0195003149"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Hadiya",null,"Hadiya","3153","School in Dire Dawa",null,"37.883299999999998","7.5833300000000001","4","","","2005","7","17","50.0","4.0","8.0000000000000002E-2",null,null,"50.0","10","0.20000000000000001",null,null,"50.0","1.0","0.02",null,null,"0","0","0.0","0.262943396","2","2","31357","ETH0040","AETH0195003153"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Guji","3151","Liben","18945","School in Dire Dawa","52426","41.877592200000002","9.5927862000000008","1","","","2005",null,null,"50.0","15.0","0.29999999999999999",null,null,"50.0","34","0.68000000000000005",null,null,"50.0","19.0","0.38",null,null,null,null,"0.0","0.81237735799999999","2","3","5196","","AETH0194818945"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Guji","3151","Liben","18945","School in Dire Dawa","52426","41.877592200000002","9.5927862000000008","1","","","2005",null,null,"50.0","1.0","0.02",null,null,"50.0","7","0.14000000000000001",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,null,null,"0.0","0.196007547","2","3","5190","","AETH0194818945"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","North Shoa Zone",null,"North Shoa Zone","3172","School in Dire Dawa",null,"38.283299999999997","9.9666700000000006","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","4","8.0000000000000002E-2",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","8.0000000000000002E-2","2","2","31411","ETH0040","AETH0194803172"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","",null,"El Kormak",null,"El Kormak","2252","School in Dire Dawa",null,"34.283298000000002","10.533300000000001","4","","","2005","7","17","49.0","1.0","0.020408163",null,null,"49.0","2","4.0816326999999999E-2",null,null,"49.0","0.0","0.0",null,null,"0","0","0.0","5.6973116999999997E-2","2","2","31361","ETH0040","AETH   NA02252"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","S. Wello",null,"S. Wello","3180","School in Dire Dawa",null,"39.778300000000002","10.916700000000001","4","","","2005","7","17","50.0","5.0","0.10000000000000001",null,null,"50.0","14","0.28000000000000003",null,null,"50.0","5.0","0.10000000000000001",null,null,"0","0","0.0","0.39320754699999999","2","2","31400","ETH0040","AETH0194303180"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","School in Dire Dawa",null,"37.25","12.424200000000001","3","","","2005","7","17","50.0","2.0","4.0000000000000001E-2",null,null,"50.0","6","0.12",null,null,"50.0","3.0","5.9999999999999998E-2",null,null,"0","0","0.0","0.19423396200000001","2","2","31380","ETH0040","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Gonder City Adm.","18602","School in Dire Dawa",null,"37.25","12.424200000000001","3","","","2005","7","17","50.0","2.0","4.0000000000000001E-2",null,null,"50.0","1","0.02",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","5.5849057000000001E-2","2","2","31407","ETH0040","AETH0194318602"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","N. Gonder","3171","Tach Armacho","18665","School in Dire Dawa","52503","37.044201000000001","12.9842","3","","","2005",null,null,"50.0","2.0","4.0000000000000001E-2",null,null,"50.0","1","0.02",null,null,"50.0","0.0","0.0",null,null,null,null,"0.0","5.5849057000000001E-2","2","2","5058","","AETH0194318665"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1948","Guji",null,"Guji","3151","School in Dodolla",null,"39.583300000000001","5.3166700000000002","4","","","2005","7","17","50.0","1.0","0.02",null,null,"50.0","5","0.10000000000000001",null,null,"50.0","1.0","0.02",null,null,"0","0","0.0","0.12796226399999999","2","2","31383","ETH0040","AETH0194803151"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Oromiya","1948","Guji","3151","Liben","18945","School in Dodolla","52427","39.180374100000002","6.9791945000000002","1","","","2005",null,null,"50.0","1.0","0.02",null,null,"50.0","5","0.10000000000000001",null,null,"50.0","1.0","0.02",null,null,null,null,"0.0","0.12796226399999999","2","2","5191","","AETH0194818945"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1950","Kafa",null,"Kafa","3160","School in Dubti",null,"36.25","7.2666700000000004","4","","","2005","7","17","50.0","7.0","0.14000000000000001",null,null,"50.0","22","0.44",null,null,"50.0","27.0","0.54000000000000004",null,null,"0","0","0.0","0.73440000000000005","2","2","31366","ETH0040","AETH0195003160"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1951","North West Tigray",null,"North West Tigray","3176","School in Dubti",null,"38.478901","14.113899999999999","4","","","2005","7","17","50.0","1.0","0.02",null,null,"50.0","2","4.0000000000000001E-2",null,null,"50.0","1.0","0.02",null,null,"0","0","0.0","7.3599999999999999E-2","2","2","31373","ETH0040","AETH0195103176"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","","1943","E. Gojam",null,"E. Gojam","3142","School in Enticho",null,"37.75","10.15","4","","","2005","7","17","50.0","0.0","0.0",null,null,"50.0","11","0.22",null,null,"50.0","0.0","0.0",null,null,"0","0","0.0","0.22","2","2","31430","ETH0040","AETH0194303142"
"GAHI","AFRO","Eastern Africa","Ethiopia","ETH","ET","Amhara","1943","E. Gojam","3142","Baso Liben","18550","School in Enticho","52190","39.151766500000001","14.2790283","1","","","2005",null,null,"50.0","0.0","0.0",null,null,"50.0","11","0.22",null,null,"50.0","0.0","0.0",null,null,null,null,"0.0","0.22","2","2","4966","","AETH0194318550"
